timestamp_utc,gpu_index,gpu_name,util_gpu_pct,util_mem_pct,mem_used_mb,mem_total_mb,temp_c,power_w,sm_clock_mhz,mem_clock_mhz,cpu_util_pct,ram_used_mb,ram_total_mb,load_1m,load_5m,load_15m
2026-04-16T17:19:16Z,0,NVIDIA GeForce RTX 4090,0,0,1,24564,42,19.91,210,405,1.7,16495,257556,3.41,3.84,3.77
2026-04-16T17:19:16Z,1,NVIDIA GeForce RTX 4090,0,0,1,24564,43,14.90,210,405,1.7,16495,257556,3.41,3.84,3.77
2026-04-16T17:19:16Z,2,NVIDIA GeForce RTX 4090,0,0,1,24564,42,12.79,210,405,1.7,16495,257556,3.41,3.84,3.77
2026-04-16T17:19:16Z,3,NVIDIA GeForce RTX 4090,0,0,1,24564,42,9.08,210,405,1.7,16495,257556,3.41,3.84,3.77
2026-04-16T17:19:31Z,0,NVIDIA GeForce RTX 4090,100,81,16236,24564,54,314.45,2685,10251,3.9,25645,257556,3.74,3.89,3.79
2026-04-16T17:19:31Z,1,NVIDIA GeForce RTX 4090,100,94,16300,24564,58,308.05,2655,10251,3.9,25645,257556,3.74,3.89,3.79
2026-04-16T17:19:31Z,2,NVIDIA GeForce RTX 4090,100,94,16300,24564,56,300.93,2685,10251,3.9,25645,257556,3.74,3.89,3.79
2026-04-16T17:19:31Z,3,NVIDIA GeForce RTX 4090,100,94,16236,24564,51,303.06,2685,10251,3.9,25645,257556,3.74,3.89,3.79
2026-04-16T17:19:47Z,0,NVIDIA GeForce RTX 4090,100,100,16236,24564,57,335.83,2670,10251,4.7,25822,257556,4.09,3.96,3.81
2026-04-16T17:19:47Z,1,NVIDIA GeForce RTX 4090,100,99,16300,24564,61,326.85,2655,10251,4.7,25822,257556,4.09,3.96,3.81
2026-04-16T17:19:47Z,2,NVIDIA GeForce RTX 4090,100,99,16300,24564,60,319.95,2670,10251,4.7,25822,257556,4.09,3.96,3.81
2026-04-16T17:19:47Z,3,NVIDIA GeForce RTX 4090,100,100,16236,24564,58,321.59,2670,10251,4.7,25822,257556,4.09,3.96,3.81
2026-04-16T17:20:02Z,0,NVIDIA GeForce RTX 4090,100,75,16236,24564,58,319.85,2670,10251,4,25909,257556,4.73,4.11,3.86
2026-04-16T17:20:02Z,1,NVIDIA GeForce RTX 4090,100,70,16300,24564,61,309.26,2655,10251,4,25909,257556,4.73,4.11,3.86
2026-04-16T17:20:02Z,2,NVIDIA GeForce RTX 4090,100,71,16300,24564,61,300.90,2670,10251,4,25909,257556,4.73,4.11,3.86
2026-04-16T17:20:02Z,3,NVIDIA GeForce RTX 4090,100,77,16236,24564,58,302.07,2670,10251,4,25909,257556,4.73,4.11,3.86
2026-04-16T17:20:18Z,0,NVIDIA GeForce RTX 4090,100,100,16236,24564,60,322.61,2670,10251,3.8,25805,257556,5.16,4.25,3.92
2026-04-16T17:20:18Z,1,NVIDIA GeForce RTX 4090,100,100,16300,24564,63,316.01,2655,10251,3.8,25805,257556,5.16,4.25,3.92
2026-04-16T17:20:18Z,2,NVIDIA GeForce RTX 4090,100,100,16300,24564,61,307.64,2670,10251,3.8,25805,257556,5.16,4.25,3.92
2026-04-16T17:20:18Z,3,NVIDIA GeForce RTX 4090,100,99,16236,24564,60,308.35,2670,10251,3.8,25805,257556,5.16,4.25,3.92
2026-04-16T17:20:33Z,0,NVIDIA GeForce RTX 4090,100,100,16236,24564,60,322.82,2670,10251,4.8,25748,257556,5.11,4.28,3.93
2026-04-16T17:20:33Z,1,NVIDIA GeForce RTX 4090,100,100,16300,24564,63,314.95,2655,10251,4.8,25748,257556,5.11,4.28,3.93
2026-04-16T17:20:33Z,2,NVIDIA GeForce RTX 4090,100,100,16300,24564,62,307.24,2670,10251,4.8,25748,257556,5.11,4.28,3.93
2026-04-16T17:20:33Z,3,NVIDIA GeForce RTX 4090,100,99,16236,24564,60,308.14,2670,10251,4.8,25748,257556,5.11,4.28,3.93
2026-04-16T17:20:49Z,0,NVIDIA GeForce RTX 4090,100,99,16236,24564,62,349.32,2670,10251,7.2,25739,257556,5.16,4.34,3.96
2026-04-16T17:20:49Z,1,NVIDIA GeForce RTX 4090,100,99,16300,24564,66,340.91,2655,10251,7.2,25739,257556,5.16,4.34,3.96
2026-04-16T17:20:49Z,2,NVIDIA GeForce RTX 4090,100,99,16300,24564,64,333.82,2670,10251,7.2,25739,257556,5.16,4.34,3.96
