timestamp_utc,gpu_index,gpu_name,util_gpu_pct,util_mem_pct,mem_used_mb,mem_total_mb,temp_c,power_w,sm_clock_mhz,mem_clock_mhz,cpu_util_pct,ram_used_mb,ram_total_mb,load_1m,load_5m,load_15m
2026-04-16T13:38:44Z,0,NVIDIA GeForce RTX 4090,0,0,0,24564,25,20.80,210,405,100,32942,515735,260.94,261.35,259.19
2026-04-16T13:38:44Z,1,NVIDIA GeForce RTX 4090,0,0,0,24564,23,13.24,210,405,100,32942,515735,260.94,261.35,259.19
2026-04-16T13:38:44Z,2,NVIDIA GeForce RTX 4090,0,0,0,24564,23,11.03,210,405,100,32942,515735,260.94,261.35,259.19
2026-04-16T13:38:44Z,3,NVIDIA GeForce RTX 4090,0,0,0,24564,24,22.61,210,405,100,32942,515735,260.94,261.35,259.19
2026-04-16T13:39:00Z,0,NVIDIA GeForce RTX 4090,0,0,585,24564,28,75.07,2655,10251,100,37053,515735,265.76,262.46,259.59
2026-04-16T13:39:00Z,1,NVIDIA GeForce RTX 4090,0,0,585,24564,26,63.92,2670,10251,100,37053,515735,265.76,262.46,259.59
2026-04-16T13:39:00Z,2,NVIDIA GeForce RTX 4090,0,0,585,24564,25,67.51,2760,10251,100,37053,515735,265.76,262.46,259.59
2026-04-16T13:39:00Z,3,NVIDIA GeForce RTX 4090,0,0,585,24564,26,66.24,2520,10251,100,37053,515735,265.76,262.46,259.59
2026-04-16T13:39:16Z,0,NVIDIA GeForce RTX 4090,0,0,731,24564,29,67.56,2520,10251,100,39958,515735,266.16,262.77,259.76
2026-04-16T13:39:16Z,1,NVIDIA GeForce RTX 4090,0,0,731,24564,28,59.14,2520,10251,100,39958,515735,266.16,262.77,259.76
2026-04-16T13:39:16Z,2,NVIDIA GeForce RTX 4090,0,0,731,24564,26,55.20,2520,10251,100,39958,515735,266.16,262.77,259.76
2026-04-16T13:39:16Z,3,NVIDIA GeForce RTX 4090,0,0,731,24564,28,63.69,2520,10251,100,39958,515735,266.16,262.77,259.76
2026-04-16T13:39:31Z,0,NVIDIA GeForce RTX 4090,0,0,10693,24564,30,67.11,2520,10251,100,41179,515735,265.91,262.88,259.84
2026-04-16T13:39:31Z,1,NVIDIA GeForce RTX 4090,0,0,10745,24564,28,58.48,2520,10251,100,41179,515735,265.91,262.88,259.84
2026-04-16T13:39:31Z,2,NVIDIA GeForce RTX 4090,0,0,10693,24564,27,55.36,2520,10251,100,41179,515735,265.91,262.88,259.84
2026-04-16T13:39:31Z,3,NVIDIA GeForce RTX 4090,0,0,10693,24564,28,63.84,2520,10251,100,41179,515735,265.91,262.88,259.84
2026-04-16T13:39:47Z,0,NVIDIA GeForce RTX 4090,100,88,11115,24564,47,258.66,2670,10251,100,41531,515735,265.63,262.97,259.92
2026-04-16T13:39:47Z,1,NVIDIA GeForce RTX 4090,100,77,10781,24564,46,254.60,2685,10251,100,41531,515735,265.63,262.97,259.92
2026-04-16T13:39:47Z,2,NVIDIA GeForce RTX 4090,100,87,11113,24564,37,258.34,2775,10251,100,41531,515735,265.63,262.97,259.92
2026-04-16T13:39:47Z,3,NVIDIA GeForce RTX 4090,100,70,11115,24564,37,278.49,2745,10251,100,41531,515735,265.63,262.97,259.92
2026-04-16T13:40:03Z,0,NVIDIA GeForce RTX 4090,100,88,11115,24564,52,401.31,2655,10251,100,41771,515735,265.50,263.07,260.00
2026-04-16T13:40:03Z,1,NVIDIA GeForce RTX 4090,100,89,10781,24564,51,380.27,2685,10251,100,41771,515735,265.50,263.07,260.00
2026-04-16T13:40:03Z,2,NVIDIA GeForce RTX 4090,100,90,11113,24564,43,394.33,2775,10251,100,41771,515735,265.50,263.07,260.00
2026-04-16T13:40:03Z,3,NVIDIA GeForce RTX 4090,100,90,11115,24564,46,405.99,2745,10251,100,41771,515735,265.50,263.07,260.00
2026-04-16T13:40:19Z,0,NVIDIA GeForce RTX 4090,100,0,11117,24564,44,264.68,2670,10251,100,42035,515735,265.24,263.13,260.07
2026-04-16T13:40:19Z,1,NVIDIA GeForce RTX 4090,100,0,10783,24564,41,239.18,2700,10251,100,42035,515735,265.24,263.13,260.07
2026-04-16T13:40:19Z,2,NVIDIA GeForce RTX 4090,98,27,11115,24564,37,245.91,2775,10251,100,42035,515735,265.24,263.13,260.07
2026-04-16T13:40:19Z,3,NVIDIA GeForce RTX 4090,100,0,11117,24564,44,256.53,2745,10251,100,42035,515735,265.24,263.13,260.07
2026-04-16T13:40:34Z,0,NVIDIA GeForce RTX 4090,100,17,11117,24564,49,292.93,2655,10251,100,41983,515735,265.19,263.23,260.15
2026-04-16T13:40:34Z,1,NVIDIA GeForce RTX 4090,100,0,10783,24564,51,270.23,2685,10251,100,41983,515735,265.19,263.23,260.15
2026-04-16T13:40:34Z,2,NVIDIA GeForce RTX 4090,100,65,11115,24564,45,284.69,2775,10251,100,41983,515735,265.19,263.23,260.15
2026-04-16T13:40:34Z,3,NVIDIA GeForce RTX 4090,100,21,11117,24564,50,293.50,2715,10251,100,41983,515735,265.19,263.23,260.15
2026-04-16T13:40:50Z,0,NVIDIA GeForce RTX 4090,100,36,11117,24564,51,274.94,2655,10251,100,41947,515735,265.08,263.30,260.22
2026-04-16T13:40:50Z,1,NVIDIA GeForce RTX 4090,100,45,10783,24564,56,250.18,2685,10251,100,41947,515735,265.08,263.30,260.22
2026-04-16T13:40:50Z,2,NVIDIA GeForce RTX 4090,100,63,11115,24564,44,275.20,2760,10251,100,41947,515735,265.08,263.30,260.22
2026-04-16T13:40:50Z,3,NVIDIA GeForce RTX 4090,100,77,11117,24564,51,266.18,2730,10251,100,41947,515735,265.08,263.30,260.22
2026-04-16T13:41:06Z,0,NVIDIA GeForce RTX 4090,100,25,11117,24564,53,274.55,2655,10251,100,41989,515735,265.00,263.39,260.32
2026-04-16T13:41:06Z,1,NVIDIA GeForce RTX 4090,100,0,10783,24564,56,257.55,2685,10251,100,41989,515735,265.00,263.39,260.32
2026-04-16T13:41:06Z,2,NVIDIA GeForce RTX 4090,100,71,11115,24564,50,263.72,2760,10251,100,41989,515735,265.00,263.39,260.32
2026-04-16T13:41:06Z,3,NVIDIA GeForce RTX 4090,100,29,11117,24564,55,273.02,2715,10251,100,41989,515735,265.00,263.39,260.32
2026-04-16T13:41:21Z,0,NVIDIA GeForce RTX 4090,100,75,11117,24564,56,288.30,2640,10251,100,41959,515735,265.01,263.47,260.40
2026-04-16T13:41:21Z,1,NVIDIA GeForce RTX 4090,100,15,10783,24564,57,274.20,2685,10251,100,41959,515735,265.01,263.47,260.40
2026-04-16T13:41:21Z,2,NVIDIA GeForce RTX 4090,100,29,11115,24564,50,276.50,2745,10251,100,41959,515735,265.01,263.47,260.40
2026-04-16T13:41:21Z,3,NVIDIA GeForce RTX 4090,100,20,11117,24564,56,286.34,2700,10251,100,41959,515735,265.01,263.47,260.40
2026-04-16T13:41:37Z,0,NVIDIA GeForce RTX 4090,100,86,11117,24564,65,417.78,2595,10251,100,41963,515735,265.01,263.55,260.47
2026-04-16T13:41:37Z,1,NVIDIA GeForce RTX 4090,100,88,10783,24564,66,409.01,2670,10251,100,41963,515735,265.01,263.55,260.47
2026-04-16T13:41:37Z,2,NVIDIA GeForce RTX 4090,100,88,11115,24564,57,415.56,2730,10251,100,41963,515735,265.01,263.55,260.47
2026-04-16T13:41:37Z,3,NVIDIA GeForce RTX 4090,100,88,11117,24564,60,422.82,2670,10251,100,41963,515735,265.01,263.55,260.47
2026-04-16T13:41:53Z,0,NVIDIA GeForce RTX 4090,100,87,11117,24564,63,276.36,2610,10251,100,41939,515735,264.93,263.60,260.54
2026-04-16T13:41:53Z,1,NVIDIA GeForce RTX 4090,100,88,10783,24564,64,251.57,2670,10251,100,41939,515735,264.93,263.60,260.54
2026-04-16T13:41:53Z,2,NVIDIA GeForce RTX 4090,100,78,11115,24564,57,295.14,2760,10251,100,41939,515735,264.93,263.60,260.54
2026-04-16T13:41:53Z,3,NVIDIA GeForce RTX 4090,100,88,11117,24564,60,295.55,2730,10251,100,41939,515735,264.93,263.60,260.54
2026-04-16T13:42:08Z,0,NVIDIA GeForce RTX 4090,100,38,11117,24564,62,270.92,2625,10251,100,41949,515735,264.87,263.66,260.61
2026-04-16T13:42:08Z,1,NVIDIA GeForce RTX 4090,100,88,10783,24564,63,252.36,2670,10251,100,41949,515735,264.87,263.66,260.61
2026-04-16T13:42:08Z,2,NVIDIA GeForce RTX 4090,100,86,11115,24564,57,265.19,2730,10251,100,41949,515735,264.87,263.66,260.61
2026-04-16T13:42:08Z,3,NVIDIA GeForce RTX 4090,100,89,11117,24564,59,276.25,2700,10251,100,41949,515735,264.87,263.66,260.61
2026-04-16T13:42:24Z,0,NVIDIA GeForce RTX 4090,100,38,11117,24564,62,266.90,2640,10251,100,41942,515735,264.83,263.71,260.67
2026-04-16T13:42:24Z,1,NVIDIA GeForce RTX 4090,100,87,10783,24564,60,249.15,2685,10251,100,41942,515735,264.83,263.71,260.67
2026-04-16T13:42:24Z,2,NVIDIA GeForce RTX 4090,100,87,11115,24564,57,256.34,2745,10251,100,41942,515735,264.83,263.71,260.67
2026-04-16T13:42:24Z,3,NVIDIA GeForce RTX 4090,100,88,11117,24564,59,273.64,2700,10251,100,41942,515735,264.83,263.71,260.67
2026-04-16T13:42:40Z,0,NVIDIA GeForce RTX 4090,100,0,11117,24564,60,268.14,2655,10251,100,41975,515735,264.87,263.77,260.74
2026-04-16T13:42:40Z,1,NVIDIA GeForce RTX 4090,100,53,10783,24564,55,275.70,2670,10251,100,41975,515735,264.87,263.77,260.74
2026-04-16T13:42:40Z,2,NVIDIA GeForce RTX 4090,100,2,11115,24564,50,255.70,2760,10251,100,41975,515735,264.87,263.77,260.74
2026-04-16T13:42:40Z,3,NVIDIA GeForce RTX 4090,100,22,11117,24564,52,270.78,2730,10251,100,41975,515735,264.87,263.77,260.74
2026-04-16T13:42:56Z,0,NVIDIA GeForce RTX 4090,100,85,11117,24564,58,292.75,2640,10251,100,41994,515735,265.00,263.87,260.84
2026-04-16T13:42:56Z,1,NVIDIA GeForce RTX 4090,100,28,10783,24564,61,275.75,2670,10251,100,41994,515735,265.00,263.87,260.84
2026-04-16T13:42:56Z,2,NVIDIA GeForce RTX 4090,100,40,11115,24564,50,283.24,2760,10251,100,41994,515735,265.00,263.87,260.84
2026-04-16T13:42:56Z,3,NVIDIA GeForce RTX 4090,100,15,11117,24564,54,288.12,2700,10251,100,41994,515735,265.00,263.87,260.84
2026-04-16T13:43:11Z,0,NVIDIA GeForce RTX 4090,100,87,11117,24564,66,276.96,2625,10251,100,41977,515735,264.98,263.92,260.91
2026-04-16T13:43:11Z,1,NVIDIA GeForce RTX 4090,100,88,10783,24564,65,277.14,2670,10251,100,41977,515735,264.98,263.92,260.91
2026-04-16T13:43:11Z,2,NVIDIA GeForce RTX 4090,100,80,11115,24564,55,299.95,2745,10251,100,41977,515735,264.98,263.92,260.91
2026-04-16T13:43:11Z,3,NVIDIA GeForce RTX 4090,100,50,11117,24564,62,298.15,2730,10251,100,41977,515735,264.98,263.92,260.91
2026-04-16T13:43:27Z,0,NVIDIA GeForce RTX 4090,100,33,11117,24564,56,266.30,2625,10251,100,41958,515735,264.84,263.94,260.96
2026-04-16T13:43:27Z,1,NVIDIA GeForce RTX 4090,100,5,10783,24564,61,249.51,2685,10251,100,41958,515735,264.84,263.94,260.96
2026-04-16T13:43:27Z,2,NVIDIA GeForce RTX 4090,100,81,11115,24564,56,256.43,2760,10251,100,41958,515735,264.84,263.94,260.96
2026-04-16T13:43:27Z,3,NVIDIA GeForce RTX 4090,100,37,11117,24564,60,266.58,2715,10251,100,41958,515735,264.84,263.94,260.96
2026-04-16T13:43:43Z,0,NVIDIA GeForce RTX 4090,100,86,11117,24564,62,303.73,2640,10251,100,41996,515735,264.93,264.01,261.04
2026-04-16T13:43:43Z,1,NVIDIA GeForce RTX 4090,100,88,10783,24564,64,276.84,2670,10251,100,41996,515735,264.93,264.01,261.04
2026-04-16T13:43:43Z,2,NVIDIA GeForce RTX 4090,100,61,11115,24564,51,284.96,2745,10251,100,41996,515735,264.93,264.01,261.04
2026-04-16T13:43:43Z,3,NVIDIA GeForce RTX 4090,100,25,11117,24564,53,294.64,2730,10251,100,41996,515735,264.93,264.01,261.04
2026-04-16T13:43:58Z,0,NVIDIA GeForce RTX 4090,100,7,11117,24564,61,274.20,2625,10251,100,41981,515735,264.80,264.03,261.09
2026-04-16T13:43:58Z,1,NVIDIA GeForce RTX 4090,100,66,10783,24564,58,254.87,2685,10251,100,41981,515735,264.80,264.03,261.09
2026-04-16T13:43:58Z,2,NVIDIA GeForce RTX 4090,100,55,11115,24564,57,262.99,2745,10251,100,41981,515735,264.80,264.03,261.09
2026-04-16T13:43:58Z,3,NVIDIA GeForce RTX 4090,100,88,11117,24564,59,275.04,2715,10251,100,41981,515735,264.80,264.03,261.09
2026-04-16T13:44:14Z,0,NVIDIA GeForce RTX 4090,100,28,11117,24564,62,270.08,2640,10251,100,41971,515735,264.84,264.07,261.15
2026-04-16T13:44:14Z,1,NVIDIA GeForce RTX 4090,100,84,10783,24564,60,251.17,2685,10251,100,41971,515735,264.84,264.07,261.15
2026-04-16T13:44:14Z,2,NVIDIA GeForce RTX 4090,100,76,11115,24564,57,257.55,2760,10251,100,41971,515735,264.84,264.07,261.15
2026-04-16T13:44:14Z,3,NVIDIA GeForce RTX 4090,100,88,11117,24564,59,273.72,2715,10251,100,41971,515735,264.84,264.07,261.15
2026-04-16T13:44:30Z,0,NVIDIA GeForce RTX 4090,100,86,11117,24564,66,417.17,2595,10251,100,42016,515735,264.65,264.07,261.20
2026-04-16T13:44:30Z,1,NVIDIA GeForce RTX 4090,100,88,10783,24564,66,410.03,2670,10251,100,42016,515735,264.65,264.07,261.20
2026-04-16T13:44:30Z,2,NVIDIA GeForce RTX 4090,100,88,11115,24564,58,416.95,2730,10251,100,42016,515735,264.65,264.07,261.20
