timestamp_utc,gpu_index,gpu_name,util_gpu_pct,util_mem_pct,mem_used_mb,mem_total_mb,temp_c,power_w,sm_clock_mhz,mem_clock_mhz,cpu_util_pct,ram_used_mb,ram_total_mb,load_1m,load_5m,load_15m
2026-04-15T15:45:54Z,0,NVIDIA GeForce RTX 4090,0,0,0,24564,35,25.59,210,405,100,66860,1031831,331.54,297.96,279.35
2026-04-15T15:45:54Z,1,NVIDIA GeForce RTX 4090,0,0,0,24564,36,15.52,210,405,100,66860,1031831,331.54,297.96,279.35
2026-04-15T15:45:54Z,2,NVIDIA GeForce RTX 4090,0,0,0,24564,34,13.28,210,405,100,66860,1031831,331.54,297.96,279.35
2026-04-15T15:45:54Z,3,NVIDIA GeForce RTX 4090,0,0,0,24564,31,18.25,210,405,100,66860,1031831,331.54,297.96,279.35
2026-04-15T15:46:10Z,0,NVIDIA GeForce RTX 4090,0,0,597,24564,35,68.69,2520,10251,100,70203,1031831,316.52,296.28,279.10
2026-04-15T15:46:10Z,1,NVIDIA GeForce RTX 4090,0,0,597,24564,36,60.77,2670,10251,100,70203,1031831,316.52,296.28,279.10
2026-04-15T15:46:10Z,2,NVIDIA GeForce RTX 4090,0,0,597,24564,33,59.61,2520,10251,100,70203,1031831,316.52,296.28,279.10
2026-04-15T15:46:10Z,3,NVIDIA GeForce RTX 4090,0,0,597,24564,31,59.85,2520,10251,100,70203,1031831,316.52,296.28,279.10
2026-04-15T15:46:25Z,0,NVIDIA GeForce RTX 4090,96,97,15595,24564,53,348.99,2820,10251,100,77145,1031831,331.27,300.26,280.66
2026-04-15T15:46:25Z,1,NVIDIA GeForce RTX 4090,96,96,15659,24564,58,327.09,2715,10251,100,77145,1031831,331.27,300.26,280.66
2026-04-15T15:46:25Z,2,NVIDIA GeForce RTX 4090,97,98,15595,24564,54,334.70,2775,10251,100,77145,1031831,331.27,300.26,280.66
2026-04-15T15:46:25Z,3,NVIDIA GeForce RTX 4090,95,96,15659,24564,48,329.40,2730,10251,100,77145,1031831,331.27,300.26,280.66
2026-04-15T15:46:41Z,0,NVIDIA GeForce RTX 4090,97,97,15595,24564,59,361.89,2805,10251,100,75443,1031831,334.53,302.77,281.81
2026-04-15T15:46:41Z,1,NVIDIA GeForce RTX 4090,95,95,15659,24564,65,335.86,2700,10251,100,75443,1031831,334.53,302.77,281.81
2026-04-15T15:46:41Z,2,NVIDIA GeForce RTX 4090,97,98,15595,24564,61,344.17,2775,10251,100,75443,1031831,334.53,302.77,281.81
2026-04-15T15:46:41Z,3,NVIDIA GeForce RTX 4090,97,97,15659,24564,55,339.89,2730,10251,100,75443,1031831,334.53,302.77,281.81
2026-04-15T15:46:57Z,0,NVIDIA GeForce RTX 4090,97,97,15595,24564,62,356.40,2805,10251,100,77987,1031831,337.82,305.23,283.05
2026-04-15T15:46:57Z,1,NVIDIA GeForce RTX 4090,94,93,15659,24564,68,334.98,2700,10251,100,77987,1031831,337.82,305.23,283.05
2026-04-15T15:46:57Z,2,NVIDIA GeForce RTX 4090,99,95,15595,24564,65,338.49,2760,10251,100,77987,1031831,337.82,305.23,283.05
2026-04-15T15:46:57Z,3,NVIDIA GeForce RTX 4090,100,96,15659,24564,58,331.45,2715,10251,100,77987,1031831,337.82,305.23,283.05
