timestamp_utc,gpu_index,gpu_name,util_gpu_pct,util_mem_pct,mem_used_mb,mem_total_mb,temp_c,power_w,sm_clock_mhz,mem_clock_mhz,cpu_util_pct,ram_used_mb,ram_total_mb,load_1m,load_5m,load_15m
2026-04-15T06:12:57Z,0,NVIDIA GeForce RTX 3090,0,0,1,24576,36,30.84,210,405,24.7,55661,257548,50.07,32.89,30.27
2026-04-15T06:13:12Z,0,NVIDIA GeForce RTX 3090,99,75,15708,24576,62,308.77,1815,9501,21.3,58173,257548,53.60,34.51,30.84
2026-04-15T06:13:27Z,0,NVIDIA GeForce RTX 3090,99,75,15708,24576,65,308.41,1815,9501,23.4,58591,257548,56.20,36.02,31.39
2026-04-15T06:13:43Z,0,NVIDIA GeForce RTX 3090,99,75,15708,24576,67,308.16,1800,9501,21.4,58595,257548,59.45,38.08,32.17
2026-04-15T06:13:58Z,0,NVIDIA GeForce RTX 3090,99,76,15708,24576,69,307.85,1785,9501,23.4,58810,257548,61.76,39.50,32.72
2026-04-15T06:14:13Z,0,NVIDIA GeForce RTX 3090,99,77,15708,24576,69,309.17,1755,9501,23.1,58952,257548,58.13,39.78,32.92
2026-04-15T06:14:28Z,0,NVIDIA GeForce RTX 3090,96,73,15708,24576,68,309.06,1800,9501,23.7,59125,257548,54.60,39.93,33.08
2026-04-15T06:14:44Z,0,NVIDIA GeForce RTX 3090,98,75,15708,24576,67,308.87,1770,9501,17.5,59436,257548,44.97,38.53,32.74
2026-04-15T06:14:59Z,0,NVIDIA GeForce RTX 3090,95,73,15708,24576,67,308.51,1755,9501,56.1,58029,257548,35.31,36.71,32.23
2026-04-15T06:15:14Z,0,NVIDIA GeForce RTX 3090,99,75,15708,24576,66,308.26,1770,9501,21.4,58049,257548,27.84,34.99,31.74
2026-04-15T06:15:30Z,0,NVIDIA GeForce RTX 3090,99,75,15708,24576,66,308.97,1785,9501,21.5,58063,257548,22.60,33.47,31.30
2026-04-15T06:15:45Z,0,NVIDIA GeForce RTX 3090,98,75,15708,24576,66,308.98,1785,9501,22.1,58318,257548,18.02,31.93,30.83
2026-04-15T06:16:00Z,0,NVIDIA GeForce RTX 3090,100,76,15708,24576,67,309.46,1800,9501,25.6,58202,257548,14.25,30.41,30.35
2026-04-15T06:16:15Z,0,NVIDIA GeForce RTX 3090,100,75,15708,24576,66,308.92,1785,9501,23,58446,257548,11.53,29.02,29.89
2026-04-15T06:16:31Z,0,NVIDIA GeForce RTX 3090,99,76,15708,24576,67,308.26,1800,9501,23.3,58683,257548,9.41,27.70,29.44
2026-04-15T06:16:46Z,0,NVIDIA GeForce RTX 3090,99,74,15708,24576,66,307.96,1800,9501,20.1,58872,257548,7.77,26.44,29.00
2026-04-15T06:17:01Z,0,NVIDIA GeForce RTX 3090,98,74,15708,24576,67,308.89,1785,9501,26.1,59132,257548,6.42,25.22,28.56
2026-04-15T06:17:17Z,0,NVIDIA GeForce RTX 3090,99,76,15708,24576,67,306.13,1800,9501,18.9,59532,257548,5.30,24.05,28.13
2026-04-15T06:17:32Z,0,NVIDIA GeForce RTX 3090,99,75,15708,24576,67,308.17,1800,9501,24.6,59500,257548,4.50,22.96,27.70
2026-04-15T06:17:47Z,0,NVIDIA GeForce RTX 3090,98,76,15708,24576,67,308.62,1785,9501,23.9,58062,257548,8.93,22.96,27.62
2026-04-15T06:18:02Z,0,NVIDIA GeForce RTX 3090,99,76,15708,24576,67,308.74,1755,9501,25,58055,257548,6.83,21.57,27.07
2026-04-15T06:18:18Z,0,NVIDIA GeForce RTX 3090,98,74,15708,24576,67,308.39,1755,9501,23.5,58067,257548,6.02,20.67,26.68
2026-04-15T06:18:33Z,0,NVIDIA GeForce RTX 3090,98,74,15708,24576,67,307.87,1770,9501,22.3,58273,257548,5.06,19.74,26.28
2026-04-15T06:18:48Z,0,NVIDIA GeForce RTX 3090,100,74,15708,24576,66,308.97,1740,9501,22.2,58305,257548,4.68,18.94,25.91
2026-04-15T06:19:04Z,0,NVIDIA GeForce RTX 3090,100,74,15708,24576,67,308.00,1740,9501,22.2,58583,257548,4.08,18.11,25.53
2026-04-15T06:19:19Z,0,NVIDIA GeForce RTX 3090,83,54,15708,24576,67,306.37,1755,9501,21.4,58884,257548,8.75,18.38,25.50
2026-04-15T06:19:34Z,0,NVIDIA GeForce RTX 3090,100,73,15708,24576,67,309.78,1755,9501,23,58135,257548,21.95,20.83,26.18
2026-04-15T06:19:49Z,0,NVIDIA GeForce RTX 3090,100,76,15708,24576,67,309.42,1755,9501,18.9,58034,257548,26.97,22.06,26.50
2026-04-15T06:20:05Z,0,NVIDIA GeForce RTX 3090,100,75,15708,24576,67,309.60,1755,9501,27,58113,257548,31.13,23.22,26.81
2026-04-15T06:20:20Z,0,NVIDIA GeForce RTX 3090,100,75,15708,24576,67,308.80,1785,9501,28.9,58219,257548,39.08,25.36,27.46
2026-04-15T06:20:35Z,0,NVIDIA GeForce RTX 3090,99,75,15708,24576,66,306.95,1800,9501,22.3,58303,257548,44.76,27.29,28.05
2026-04-15T06:20:51Z,0,NVIDIA GeForce RTX 3090,100,74,15708,24576,67,308.01,1755,9501,28.4,58696,257548,47.55,28.76,28.52
2026-04-15T06:21:06Z,0,NVIDIA GeForce RTX 3090,100,75,15708,24576,67,308.88,1770,9501,29,58796,257548,56.68,31.63,29.46
2026-04-15T06:21:21Z,0,NVIDIA GeForce RTX 3090,100,74,15708,24576,66,308.72,1800,9501,23,58706,257548,58.59,33.29,30.04
2026-04-15T06:21:37Z,0,NVIDIA GeForce RTX 3090,99,74,15708,24576,67,308.31,1800,9501,22.3,58985,257548,60.17,34.87,30.61
2026-04-15T06:21:52Z,0,NVIDIA GeForce RTX 3090,99,76,15708,24576,67,308.29,1800,9501,21.9,59141,257548,56.82,35.37,30.84
2026-04-15T06:22:07Z,0,NVIDIA GeForce RTX 3090,98,75,15708,24576,66,308.36,1800,9501,21.4,59193,257548,58.59,36.95,31.44
2026-04-15T06:22:22Z,0,NVIDIA GeForce RTX 3090,97,75,15708,24576,66,309.99,1770,9501,21.4,59352,257548,55.74,37.31,31.64
2026-04-15T06:22:38Z,0,NVIDIA GeForce RTX 3090,88,65,15708,24576,67,306.10,1770,9501,31.2,59812,257548,62.79,40.06,32.66
2026-04-15T06:22:53Z,0,NVIDIA GeForce RTX 3090,97,72,15708,24576,67,308.61,1755,9501,22,59646,257548,57.48,40.05,32.78
2026-04-15T06:23:08Z,0,NVIDIA GeForce RTX 3090,100,74,15708,24576,67,309.35,1755,9501,25.2,58125,257548,46.88,38.58,32.42
2026-04-15T06:23:24Z,0,NVIDIA GeForce RTX 3090,100,75,15708,24576,67,309.45,1770,9501,24.7,58332,257548,37.80,37.00,32.00
2026-04-15T06:23:39Z,0,NVIDIA GeForce RTX 3090,90,69,15708,24576,66,308.86,1830,9501,23.6,58221,257548,34.66,36.35,31.87
2026-04-15T06:23:54Z,0,NVIDIA GeForce RTX 3090,82,53,15708,24576,66,306.57,1755,9501,25.6,58300,257548,27.58,34.70,31.40
2026-04-15T06:24:10Z,0,NVIDIA GeForce RTX 3090,99,73,15708,24576,67,309.15,1740,9501,21.6,58609,257548,21.77,33.06,30.91
2026-04-15T06:24:25Z,0,NVIDIA GeForce RTX 3090,100,75,15708,24576,67,307.64,1755,9501,7,58593,257548,19.01,31.92,30.58
2026-04-15T06:24:40Z,0,NVIDIA GeForce RTX 3090,100,75,15708,24576,67,308.82,1785,9501,24.4,59042,257548,20.03,31.52,30.47
2026-04-15T06:24:55Z,0,NVIDIA GeForce RTX 3090,97,74,15708,24576,67,308.90,1785,9501,30.6,58694,257548,16.11,30.09,30.02
2026-04-15T06:25:11Z,0,NVIDIA GeForce RTX 3090,99,75,15708,24576,66,309.16,1740,9501,22.8,58943,257548,12.76,28.66,29.55
2026-04-15T06:25:26Z,0,NVIDIA GeForce RTX 3090,95,73,15708,24576,66,308.74,1785,9501,28,59044,257548,10.38,27.36,29.11
2026-04-15T06:25:41Z,0,NVIDIA GeForce RTX 3090,99,75,15708,24576,67,309.50,1740,9501,24,59310,257548,8.80,26.18,28.69
2026-04-15T06:25:57Z,0,NVIDIA GeForce RTX 3090,96,74,15708,24576,67,309.02,1755,9501,21.6,59293,257548,7.14,24.96,28.25
2026-04-15T06:26:12Z,0,NVIDIA GeForce RTX 3090,99,75,15708,24576,66,309.10,1755,9501,21.6,59680,257548,5.78,23.79,27.82
2026-04-15T06:26:27Z,0,NVIDIA GeForce RTX 3090,99,75,15708,24576,66,308.91,1770,9501,23.7,59345,257548,4.72,22.67,27.39
2026-04-15T06:26:42Z,0,NVIDIA GeForce RTX 3090,99,75,15708,24576,66,309.37,1755,9501,22.1,59584,257548,4.25,21.69,26.99
2026-04-15T06:26:58Z,0,NVIDIA GeForce RTX 3090,0,0,15708,24576,52,111.39,1710,9501,21.5,59795,257548,3.46,20.38,26.45
2026-04-15T06:27:13Z,0,NVIDIA GeForce RTX 3090,99,75,15708,24576,68,309.08,1755,9501,22.1,59965,257548,3.07,19.46,26.05
2026-04-15T06:27:28Z,0,NVIDIA GeForce RTX 3090,99,76,15708,24576,68,309.23,1740,9501,23.5,60029,257548,2.91,18.62,25.67
2026-04-15T06:27:44Z,0,NVIDIA GeForce RTX 3090,99,75,15708,24576,67,309.22,1755,9501,26.3,60432,257548,12.39,19.88,25.96
2026-04-15T06:27:59Z,0,NVIDIA GeForce RTX 3090,98,75,15708,24576,67,309.88,1755,9501,33.6,59997,257548,24.20,22.13,26.60
2026-04-15T06:28:14Z,0,NVIDIA GeForce RTX 3090,99,75,15708,24576,66,308.93,1755,9501,23.8,60286,257548,33.46,24.28,27.23
2026-04-15T06:28:29Z,0,NVIDIA GeForce RTX 3090,98,74,15708,24576,66,308.82,1785,9501,25.7,60604,257548,40.53,26.29,27.84
2026-04-15T06:28:45Z,0,NVIDIA GeForce RTX 3090,95,73,15708,24576,66,308.72,1800,9501,24.9,60574,257548,40.28,26.86,28.00
