timestamp_utc,gpu_index,gpu_name,util_gpu_pct,util_mem_pct,mem_used_mb,mem_total_mb,temp_c,power_w,sm_clock_mhz,mem_clock_mhz,cpu_util_pct,ram_used_mb,ram_total_mb,load_1m,load_5m,load_15m
2026-04-16T17:48:47Z,0,NVIDIA GeForce RTX 4090,0,0,1,24564,45,19.57,210,405,0.8,16452,257556,3.45,4.89,5.37
2026-04-16T17:48:47Z,1,NVIDIA GeForce RTX 4090,0,0,1,24564,47,15.49,210,405,0.8,16452,257556,3.45,4.89,5.37
2026-04-16T17:48:47Z,2,NVIDIA GeForce RTX 4090,0,0,1,24564,45,14.59,210,405,0.8,16452,257556,3.45,4.89,5.37
2026-04-16T17:48:47Z,3,NVIDIA GeForce RTX 4090,0,0,1,24564,46,8.71,210,405,0.8,16452,257556,3.45,4.89,5.37
2026-04-16T17:49:03Z,0,NVIDIA GeForce RTX 4090,98,92,15530,24564,56,312.07,2670,10251,4,25330,257556,3.84,4.89,5.36
2026-04-16T17:49:03Z,1,NVIDIA GeForce RTX 4090,98,98,15530,24564,60,306.73,2655,10251,4,25330,257556,3.84,4.89,5.36
2026-04-16T17:49:03Z,2,NVIDIA GeForce RTX 4090,98,98,15530,24564,59,297.30,2670,10251,4,25330,257556,3.84,4.89,5.36
2026-04-16T17:49:03Z,3,NVIDIA GeForce RTX 4090,98,78,15594,24564,58,297.51,2670,10251,4,25330,257556,3.84,4.89,5.36
2026-04-16T17:49:18Z,0,NVIDIA GeForce RTX 4090,98,98,15530,24564,60,333.11,2670,10251,4,25650,257556,4.23,4.92,5.36
2026-04-16T17:49:18Z,1,NVIDIA GeForce RTX 4090,98,98,15530,24564,64,324.20,2655,10251,4,25650,257556,4.23,4.92,5.36
2026-04-16T17:49:18Z,2,NVIDIA GeForce RTX 4090,98,98,15530,24564,62,315.29,2670,10251,4,25650,257556,4.23,4.92,5.36
2026-04-16T17:49:18Z,3,NVIDIA GeForce RTX 4090,98,98,15594,24564,61,318.95,2670,10251,4,25650,257556,4.23,4.92,5.36
2026-04-16T17:49:34Z,0,NVIDIA GeForce RTX 4090,100,96,15530,24564,59,320.50,2670,10251,3.8,25550,257556,4.33,4.90,5.35
2026-04-16T17:49:34Z,1,NVIDIA GeForce RTX 4090,100,89,15530,24564,63,310.87,2655,10251,3.8,25550,257556,4.33,4.90,5.35
2026-04-16T17:49:34Z,2,NVIDIA GeForce RTX 4090,100,92,15530,24564,63,303.29,2670,10251,3.8,25550,257556,4.33,4.90,5.35
2026-04-16T17:49:34Z,3,NVIDIA GeForce RTX 4090,100,66,15594,24564,62,299.23,2670,10251,3.8,25550,257556,4.33,4.90,5.35
2026-04-16T17:49:50Z,0,NVIDIA GeForce RTX 4090,100,72,15530,24564,61,316.71,2670,10251,3.2,25440,257556,4.48,4.91,5.34
2026-04-16T17:49:50Z,1,NVIDIA GeForce RTX 4090,100,70,15530,24564,65,307.79,2655,10251,3.2,25440,257556,4.48,4.91,5.34
2026-04-16T17:49:50Z,2,NVIDIA GeForce RTX 4090,100,70,15530,24564,64,298.02,2670,10251,3.2,25440,257556,4.48,4.91,5.34
2026-04-16T17:49:50Z,3,NVIDIA GeForce RTX 4090,98,78,15594,24564,61,300.88,2670,10251,3.2,25440,257556,4.48,4.91,5.34
2026-04-16T17:50:06Z,0,NVIDIA GeForce RTX 4090,99,96,15530,24564,62,327.56,2670,10251,4,25370,257556,4.45,4.88,5.33
2026-04-16T17:50:06Z,1,NVIDIA GeForce RTX 4090,100,92,15530,24564,64,316.55,2655,10251,4,25370,257556,4.45,4.88,5.33
